Job Title;Employment Type;Experience Level;Expertise Level;Company Location;Salary in USD;Employee Residence;Company Size;Year
BI Data Analyst;Full-Time;Mid;Intermediate;France;105066;France;Medium;2022
Analytics Engineer;Full-Time;Mid;Intermediate;United Kingdom;104663;United Kingdom;Medium;2022
Analytics Engineer;Full-Time;Mid;Intermediate;United Kingdom;73880;United Kingdom;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;125000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;110000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;148000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;107000;United States;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;Canada;100000;Canada;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;Canada;65000;Canada;Medium;2022
Data Engineer;Full-Time;Senior;Expert;Portugal;63040;Portugal;Medium;2022
Data Engineer;Full-Time;Senior;Expert;Portugal;36773;Portugal;Medium;2022
Data Science Manager;Full-Time;Senior;Expert;United States;299500;United States;Medium;2022
Data Science Manager;Full-Time;Senior;Expert;United States;245100;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;168000;United States;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United States;161000;United States;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United States;118000;United States;Medium;2022
Applied Scientist;Full-Time;Senior;Expert;United States;205000;United States;Medium;2022
Data Science Manager;Full-Time;Senior;Expert;United States;247500;United States;Medium;2022
Data Science Manager;Full-Time;Senior;Expert;United States;172200;United States;Medium;2022
Data Management Specialist;Full-Time;Senior;Expert;Italy;68293;Italy;Large;2022
Data Analyst;Full-Time;Senior;Expert;United States;177000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;131000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;102000;United States;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United States;65000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United Kingdom;61566;United Kingdom;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United Kingdom;43096;United Kingdom;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United States;135000;United States;Medium;2022
Data Scientist;Full-Time;Entry;Junior;United States;80000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;231250;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;138750;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;193750;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;116250;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;231250;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;138750;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;193750;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;116250;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;208000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;127000;United States;Medium;2022
Research Scientist;Full-Time;Senior;Expert;United States;300000;United States;Medium;2022
Research Scientist;Full-Time;Senior;Expert;United States;196000;United States;Medium;2022
Autonomous Vehicle Technician;Freelance;Mid;Intermediate;Bahamas;45555;American Samoa;Medium;2021
Data Scientist;Full-Time;Senior;Expert;United States;205000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;185000;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;247500;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;172200;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;110000;United States;Medium;2022
Data Scientist;Full-Time;Entry;Junior;Hungary;17684;Hungary;Medium;2022
Data Science Tech Lead;Full-Time;Senior;Expert;United States;375000;United States;Large;2022
Data Scientist;Full-Time;Senior;Expert;United States;225000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;156400;United States;Medium;2022
Machine Learning Engineer;Full-Time;Mid;Intermediate;United Kingdom;104663;United Kingdom;Medium;2022
Machine Learning Engineer;Full-Time;Mid;Intermediate;United Kingdom;80036;United Kingdom;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;140700;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;93800;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;350000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;135000;United States;Medium;2022
Machine Learning Engineer;Full-Time;Mid;Intermediate;Switzerland;104697;Switzerland;Large;2022
Machine Learning Developer;Full-Time;Entry;Junior;Germany;33000;Italy;Small;2022
Machine Learning Scientist;Full-Time;Entry;Junior;Germany;34672;Italy;Small;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;119000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;154560;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;123648;United States;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United States;170000;United States;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United States;145000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;247500;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;172200;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;177500;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;134000;United States;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;192564;United States;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;144854;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;179305;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;142127;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;315000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;225000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;243900;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;156600;United States;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;United States;79000;United States;Medium;2022
Data Scientist Lead;Full-Time;Mid;Intermediate;Austria;89306;Austria;Large;2022
Data Engineer;Full-Time;Senior;Expert;United States;182500;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;128500;United States;Medium;2022
Data Manager;Full-Time;Entry;Junior;United States;77300;United States;Medium;2022
Data Manager;Full-Time;Entry;Junior;United States;45600;United States;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;210000;United States;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;136000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;140000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;247500;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;172200;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;184100;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;United States;85000;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;United States;78000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;161000;United States;Medium;2022
Head of Data;Full-Time;Executive;Director;United States;205000;United States;Medium;2022
Head of Data;Full-Time;Executive;Director;United States;160000;United States;Medium;2022
Data Engineer;Full-Time;Entry;Junior;United Kingdom;61566;United Kingdom;Medium;2022
Data Engineer;Full-Time;Entry;Junior;United Kingdom;49253;United Kingdom;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;245000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;180000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;198440;United States;Large;2022
Data Scientist;Full-Time;Senior;Expert;United States;144000;United States;Large;2022
Data Engineer;Full-Time;Senior;Expert;United States;240000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;198440;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;144000;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;United Kingdom;57872;United Kingdom;Medium;2022
Data Analyst;Full-Time;Entry;Junior;United States;64000;United States;Large;2022
Data Scientist;Full-Time;Entry;Junior;France;39925;France;Large;2022
Machine Learning Engineer;Full-Time;Senior;Expert;Canada;187200;Canada;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;Canada;116100;Canada;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;275000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;166000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;159699;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;138938;United States;Medium;2022
BI Analyst;Full-Time;Entry;Junior;United States;76000;United States;Large;2022
Analytics Engineer;Full-Time;Senior;Expert;United Kingdom;103432;United Kingdom;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United Kingdom;92350;United Kingdom;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;80000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;52500;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;236000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;182000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;135000;United States;Medium;2022
Research Engineer;Full-Time;Mid;Intermediate;United States;240000;United States;Medium;2022
Data Analyst;Part-Time;Entry;Junior;United States;125404;China;Small;2022
Data Engineer;Full-Time;Senior;Expert;United States;195000;United States;Medium;2022
Data Operations Analyst;Full-Time;Senior;Expert;United States;123000;United States;Medium;2022
Data Operations Analyst;Full-Time;Senior;Expert;United States;92250;United States;Medium;2022
ML Engineer;Full-Time;Mid;Intermediate;United States;180000;United States;Medium;2022
ML Engineer;Full-Time;Mid;Intermediate;United States;100000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;97000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;90000;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;180000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;260000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;180000;United States;Medium;2022
Analytics Engineer;Full-Time;Executive;Director;United States;210000;United States;Medium;2022
Analytics Engineer;Full-Time;Executive;Director;United States;157000;United States;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;United States;80000;United States;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;United States;52500;United States;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;128000;United States;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;81500;United States;Medium;2022
Data Operations Engineer;Full-Time;Senior;Expert;United States;105000;United States;Medium;2022
Data Operations Engineer;Full-Time;Senior;Expert;United States;70000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;122500;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;171000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;117000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;202800;United States;Large;2022
Data Scientist;Full-Time;Senior;Expert;United States;104300;United States;Large;2022
Data Analyst;Full-Time;Senior;Expert;Spain;36773;Spain;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;Mexico;30000;Mexico;Large;2022
Analytics Engineer;Full-Time;Mid;Intermediate;Brazil;78000;Brazil;Medium;2022
Analytics Engineer;Full-Time;Mid;Intermediate;Brazil;48000;Brazil;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;Brazil;78000;Brazil;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;Brazil;42000;Brazil;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;345600;United States;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;230400;United States;Medium;2022
BI Analyst;Full-Time;Mid;Intermediate;Brazil;78000;Brazil;Medium;2022
BI Analyst;Full-Time;Mid;Intermediate;Brazil;48000;Brazil;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;175950;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;130050;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;205600;United States;Large;2022
Data Engineer;Full-Time;Senior;Expert;United States;105700;United States;Large;2022
Data Analyst;Full-Time;Senior;Expert;United States;236600;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;Brazil;84000;Brazil;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;Brazil;54000;Brazil;Medium;2022
Data Scientist;Full-Time;Entry;Junior;United States;80000;United States;Large;2022
Marketing Data Analyst;Full-Time;Senior;Expert;United Kingdom;200000;United Kingdom;Small;2022
Data Scientist;Full-Time;Entry;Junior;Canada;73742;Canada;Large;2022
Data Science Lead;Full-Time;Senior;Expert;United States;165000;United States;Small;2022
Data Scientist;Full-Time;Entry;Junior;United Kingdom;33246;United Kingdom;Large;2022
Data Engineer;Full-Time;Mid;Intermediate;Australia;75050;Australia;Large;2021
Machine Learning Engineer;Full-Time;Entry;Junior;United States;108000;United States;Small;2022
Data Scientist;Full-Time;Senior;Expert;United States;38000;United States;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;United States;85000;United States;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United Kingdom;110820;United Kingdom;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;153600;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;106800;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;50000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;123400;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;88100;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;120000;United States;Small;2022
Data Scientist;Full-Time;Senior;Expert;United States;55000;United States;Small;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;150000;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;120000;United States;Medium;2022
Data Science Consultant;Full-Time;Senior;Expert;United States;139000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;139600;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;85700;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;185000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;50000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;200000;United States;Medium;2022
ML Engineer;Full-Time;Mid;Intermediate;United States;148500;United States;Large;2022
ML Engineer;Full-Time;Mid;Intermediate;United States;98200;United States;Large;2022
Data Analyst;Full-Time;Senior;Expert;United States;115000;United States;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;225000;United States;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;66000;United States;Medium;2022
Data Manager;Full-Time;Mid;Intermediate;United States;134000;United States;Medium;2022
Data Manager;Full-Time;Mid;Intermediate;United States;98000;United States;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;United States;105000;United States;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;United States;62000;United States;Medium;2022
BI Data Analyst;Full-Time;Entry;Junior;United States;57000;United States;Large;2022
Big Data Engineer;Full-Time;Senior;Expert;Canada;161311;Canada;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;United States;144200;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;United States;115360;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;Australia;83171;Australia;Large;2022
Principal Data Architect;Full-Time;Senior;Expert;India;38154;India;Large;2022
Data Engineer;Full-Time;Senior;Expert;Portugal;73546;Portugal;Medium;2022
Data Engineer;Full-Time;Senior;Expert;Portugal;42026;Portugal;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;180000;United States;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;160000;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;United States;108000;United States;Large;2022
Machine Learning Manager;Full-Time;Senior;Expert;United States;200000;United States;Medium;2022
Machine Learning Manager;Full-Time;Senior;Expert;United States;150000;United States;Medium;2022
Data Manager;Full-Time;Executive;Director;Canada;125976;Canada;Large;2022
Data Engineer;Full-Time;Senior;Expert;United States;188700;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;160395;United States;Medium;2022
Applied Scientist;Full-Time;Senior;Expert;United States;191475;United States;Medium;2022
Applied Scientist;Full-Time;Senior;Expert;United States;141525;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;Germany;75648;Germany;Small;2022
Lead Data Scientist;Full-Time;Senior;Expert;United States;156868;United States;Large;2022
BI Analyst;Full-Time;Senior;Expert;Nigeria;200000;Nigeria;Small;2022
Lead Machine Learning Engineer;Full-Time;Senior;Expert;Portugal;69344;Portugal;Large;2022
Data Analyst;Contract;Senior;Expert;United States;90000;United States;Medium;2022
Research Scientist;Full-Time;Mid;Intermediate;Germany;126080;Germany;Small;2022
Research Scientist;Full-Time;Mid;Intermediate;Germany;84053;Germany;Small;2022
Analytics Engineer;Full-Time;Mid;Intermediate;United States;108000;United States;Medium;2022
Analytics Engineer;Full-Time;Mid;Intermediate;United States;85000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;165000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;132000;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;130000;United States;Medium;2022
BI Data Analyst;Full-Time;Mid;Intermediate;Australia;45050;Australia;Large;2022
Data Analyst;Full-Time;Entry;Junior;Australia;42028;Australia;Large;2021
Data Analytics Engineer;Full-Time;Mid;Intermediate;United States;135000;United States;Large;2022
Data Engineer;Full-Time;Senior;Expert;United States;178800;United States;Large;2022
Data Engineer;Full-Time;Senior;Expert;United States;132100;United States;Large;2022
Data Analyst;Full-Time;Entry;Junior;United States;20000;Costa Rica;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;Canada;140000;Canada;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;Canada;110000;Canada;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;85000;United States;Medium;2022
ETL Developer;Full-Time;Senior;Expert;United States;250000;United States;Medium;2022
ETL Developer;Full-Time;Senior;Expert;United States;63000;United States;Medium;2022
Data Engineer;Full-Time;Executive;Director;United States;187200;United States;Medium;2022
Data Engineer;Full-Time;Executive;Director;United States;116100;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;229998;United States;Large;2022
Data Engineer;Full-Time;Senior;Expert;United States;154545;United States;Large;2022
Data Scientist;Full-Time;Senior;Expert;United States;215000;United States;Large;2022
Data Scientist;Full-Time;Senior;Expert;United States;159000;United States;Large;2022
AI Scientist;Full-Time;Entry;Junior;United States;50000;United States;Medium;2022
Data Scientist Lead;Full-Time;Senior;Expert;United States;183000;United States;Large;2022
Data Analyst;Full-Time;Senior;Expert;United States;99750;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;68400;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;236900;United States;Large;2022
Data Scientist;Full-Time;Senior;Expert;United States;159200;United States;Large;2022
Data Science Manager;Full-Time;Senior;Expert;United States;243225;United States;Medium;2022
Data Science Manager;Full-Time;Senior;Expert;United States;179775;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;191475;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;141525;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;218000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;145300;United States;Medium;2022
ML Engineer;Full-Time;Senior;Expert;United States;195400;United States;Large;2022
ML Engineer;Full-Time;Senior;Expert;United States;131300;United States;Large;2022
Data Specialist;Full-Time;Entry;Junior;United States;105000;Chile;Large;2022
Data Scientist;Full-Time;Senior;Expert;United States;207000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;153000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;99000;United States;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;Puerto Rico;200000;Puerto Rico;Medium;2022
Machine Learning Engineer;Full-Time;Senior;Expert;Puerto Rico;135000;Puerto Rico;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;195700;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;130500;United States;Medium;2022
ML Engineer;Full-Time;Senior;Expert;United States;130000;United States;Medium;2022
ML Engineer;Full-Time;Senior;Expert;United States;84000;United States;Medium;2022
Data Operations Engineer;Full-Time;Mid;Intermediate;United States;100000;United States;Medium;2022
Data Operations Engineer;Full-Time;Mid;Intermediate;United States;60000;United States;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United Kingdom;80036;United Kingdom;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United Kingdom;67723;United Kingdom;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;141300;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;102100;United States;Medium;2022
Business Data Analyst;Full-Time;Mid;Intermediate;United States;150000;United States;Large;2022
Data Scientist;Full-Time;Mid;Intermediate;United Kingdom;102200;United Kingdom;Medium;2022
Data Scientist;Full-Time;Entry;Junior;India;22892;India;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;144000;United States;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;113000;United States;Medium;2022
AI Scientist;Full-Time;Entry;Junior;Spain;31520;Portugal;Medium;2022
Data Architect;Full-Time;Senior;Expert;United States;195400;United States;Large;2022
Data Architect;Full-Time;Senior;Expert;United States;131300;United States;Large;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;195400;United States;Large;2022
Machine Learning Engineer;Full-Time;Senior;Expert;United States;131300;United States;Large;2022
Data Engineer;Full-Time;Senior;Expert;United States;80000;United States;Medium;2022
NLP Engineer;Contract;Mid;Intermediate;United States;60000;India;Small;2022
Machine Learning Engineer;Full-Time;Senior;Expert;Finland;63040;Finland;Small;2022
Business Data Analyst;Full-Time;Entry;Junior;American Samoa;50000;India;Large;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;190000;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;140000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;180000;United States;Large;2022
Data Scientist;Full-Time;Senior;Expert;United States;165000;United States;Large;2022
Applied Machine Learning Scientist;Full-Time;Senior;Expert;United States;108000;United States;Large;2022
Machine Learning Research Engineer;Full-Time;Entry;Junior;France;20000;France;Medium;2021
Data Scientist;Full-Time;Senior;Expert;United States;179400;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;154000;United States;Medium;2022
Machine Learning Scientist;Full-Time;Senior;Expert;United States;193900;United States;Medium;2022
Machine Learning Scientist;Full-Time;Senior;Expert;United States;129300;United States;Medium;2022
Data Science Manager;Full-Time;Executive;Director;United States;222640;United States;Medium;2022
Data Science Manager;Full-Time;Executive;Director;United States;182160;United States;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United States;100000;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;122500;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;100000;United States;Medium;2022
Data Engineer;Full-Time;Executive;Director;United States;297500;United States;Medium;2022
Data Engineer;Full-Time;Executive;Director;United States;260000;United States;Medium;2022
Machine Learning Developer;Full-Time;Entry;Junior;Thailand;15000;Thailand;Large;2021
Data Engineer;Full-Time;Senior;Expert;United States;193000;Spain;Medium;2022
Data Scientist;Full-Time;Entry;Junior;United States;93000;United States;Medium;2022
Data Scientist;Full-Time;Entry;Junior;United States;73000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;136994;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;101570;United States;Medium;2022
Director of Data Science;Full-Time;Senior;Expert;France;57786;France;Large;2022
Data Analyst;Full-Time;Mid;Intermediate;United States;136000;United States;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;United States;112000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;172000;United States;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United States;164000;United States;Medium;2022
Data Engineer;Full-Time;Entry;Junior;United Kingdom;45390;United Kingdom;Large;2021
Data Analyst;Full-Time;Mid;Intermediate;United States;97500;United States;Large;2022
Applied Scientist;Full-Time;Senior;Expert;United States;212800;United States;Medium;2022
Applied Scientist;Full-Time;Senior;Expert;United States;142800;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;Netherlands;73546;Netherlands;Large;2022
Data Scientist;Full-Time;Entry;Junior;Germany;50000;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;151800;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;130240;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;165000;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;140250;United States;Medium;2022
Financial Data Analyst;Full-Time;Mid;Intermediate;United States;75000;United States;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;Greece;84053;Greece;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;Greece;73546;Greece;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United Kingdom;98506;United Kingdom;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;United Kingdom;86193;United Kingdom;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;Spain;84053;Spain;Medium;2022
Data Engineer;Full-Time;Mid;Intermediate;Spain;73546;Spain;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United Kingdom;102663;United Kingdom;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United Kingdom;80041;United Kingdom;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United Kingdom;104611;United Kingdom;Medium;2022
Data Engineer;Full-Time;Senior;Expert;United Kingdom;82280;United Kingdom;Medium;2022
Data Analyst;Full-Time;Senior;Expert;United States;115000;United States;Large;2022
Data Scientist;Full-Time;Entry;Junior;Spain;31520;Spain;Medium;2022
Data Operations Analyst;Full-Time;Senior;Expert;United States;81000;United States;Medium;2022
Data Operations Analyst;Full-Time;Senior;Expert;United States;66000;United States;Medium;2022
Data Analyst;Full-Time;Entry;Junior;United States;46000;United States;Large;2022
Data Engineer;Full-Time;Entry;Junior;United States;80000;United States;Large;2022
Machine Learning Scientist;Full-Time;Executive;Director;United States;200000;United States;Small;2022
Machine Learning Scientist;Full-Time;Executive;Director;United States;180000;United States;Small;2022
AI Scientist;Full-Time;Executive;Director;United States;200000;United States;Small;2022
Data Scientist;Full-Time;Senior;Expert;United States;204100;United States;Medium;2022
Data Scientist;Full-Time;Senior;Expert;United States;136100;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;250000;United States;Medium;2022
Analytics Engineer;Full-Time;Senior;Expert;United States;63000;United States;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;United Kingdom;118208;United Kingdom;Medium;2022
Data Scientist;Full-Time;Mid;Intermediate;United Kingdom;110820;United Kingdom;Medium;2022
Computer Vision Software Engineer;Part-Time;Entry;Junior;Denmark;19073;Denmark;Large;2021
Data Specialist;Full-Time;Senior;Expert;United States;95000;United States;Medium;2022
Applied Machine Learning Scientist;Full-Time;Mid;Intermediate;United States;75000;Bolivia, Plurinational State of;Medium;2022
Data Analyst;Full-Time;Mid;Intermediate;United States;113000;United States;Large;2022
Data Scientist;Full-Time;Senior;Expert;United States;170000;United States;Medium;2022
Data Analytics Consultant;Full-Time;Mid;Intermediate;United States;113000;United States;Large;2022
Product Data Analyst;Full-Time;Mid;Intermediate;United States;140000;United States;Medium;2022
